,AGENCY-COMPANY,HEADQUARTERS,2012-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
611,Agency Q,Washington,7268000,14.7,Agency Q,Independent
612,Accentmarketing* [Interpublic],"Coral Gables, Fla.",7232000,-16.9,Accentmarketing ,Interpublic
613,Ignition Network*,Chicago,7200000,0.0,Ignition Network,Independent
614,Titan Agency*,Atlanta,7200000,0.0,Titan Agency,Independent
615,Crosby Marketing Communications,"Annapolis, Md.",7147000,-2.2,Crosby Marketing Communications,Independent
616,"Howard, Merrell & Partners*","Raleigh, N.C.",7130000,-19.3,"Howard, Merrell & Partners",Independent
617,HCB Health,"Austin, Texas",7118000,25.0,HCB Health,Independent
618,Amazon Advertising* [Publicis],San Francisco,7100000,29.1,Amazon Advertising ,Publicis
619,Hiebing,"Madison, Wis.",7064000,13.4,Hiebing,Independent
620,Gotham Direct,New York,7016000,17.7,Gotham Direct,Independent
621,Beeby Clark & Meyler,"Stamford, Conn.",7000000,40.0,Beeby Clark & Meyler,Independent
622,Downtown Partners Chicago* [Omnicom],Chicago,7000000,0.0,Downtown Partners Chicago ,Omnicom
623,Kemp Goldberg Partners,"Portland, Maine",7000000,16.7,Kemp Goldberg Partners,Independent
624,PM Publicidad,Atlanta,7000000,32.1,PM Publicidad,Independent
625,Traction,San Francisco,7000000,16.7,Traction,Independent
626,Red Square Agency,"Mobile, Ala.",6999000,-3.8,Red Square Agency,Independent
627,Gragg Advertising,"Kansas City, Mo.",6995000,7.4,Gragg Advertising,Independent
628,Borshoff,Indianapolis,6965000,3.6,Borshoff,Independent
629,BusinessOnline,San Diego,6930000,4.8,BusinessOnline,Independent
630,ISM,Boston,6875000,3.4,ISM,Independent
631,Hart Associates,"Maumee, Ohio",6842000,9.6,Hart Associates,Independent
632,NFusion Group,"Austin, Texas",6802000,24.9,NFusion Group,Independent
633,Digital Pulp,New York,6800000,6.3,Digital Pulp,Independent
634,Topin & Associates,Chicago,6750000,3.7,Topin & Associates,Independent
635,Orci,"Santa Monica, Calif.",6700000,39.6,Orci,Independent
636,Gold n Fish Marketing Group,"Armonk, N.Y.",6690000,-0.2,Gold n Fish Marketing Group,Independent
637,San Jose Group,Chicago,6673000,-8.0,San Jose Group,Independent
638,ES Advertising,Los Angeles,6633000,8.7,ES Advertising,Independent
639,Ymarketing,"Costa Mesa, Calif.",6618000,22.1,Ymarketing,Independent
640,Public Communications,Chicago,6550000,33.7,Public Communications,Independent
641,Alinean,"Orlando, Fla.",6545000,1.3,Alinean,Independent
642,Lopito Ileana & Howie,"Guaynabo, P.R.",6522000,8.5,Lopito Ileana & Howie,Independent
643,Zehnder,New Orleans,6501000,16.0,Zehnder,Independent
644,TBWA/WorldHealth* [Omnicom],New York,6500000,-7.1,TBWA/WorldHealth ,Omnicom
645,Yamamoto* [MDC Partners],Minneapolis,6500000,13.0,Yamamoto ,MDC Partners
646,Mortar,San Francisco,6484000,0.0,Mortar,Independent
647,Merritt Group*,"Reston, Va.",6475000,,Merritt Group,Independent
648,SicolaMartin/Tech.YR* [WPP],"Austin, Texas",6462000,-10.3,SicolaMartin/Tech.YR ,WPP
649,Stone Ward,"Little Rock, Ark.",6360000,0.5,Stone Ward,Independent
650,MediaMorphosis,"Long Island City, N.Y.",6343000,37.1,MediaMorphosis,Independent
651,PPC Associates,"San Mateo, Calif.",6333000,66.8,PPC Associates,Independent
652,Cactus*,Denver,6300000,6.3,Cactus,Independent
653,Silver & Partners*,New York,6300000,26.0,Silver & Partners,Independent
654,Media Logic,"Albany, N.Y.",6290000,15.8,Media Logic,Independent
655,Carrot Creative*,"Brooklyn, N.Y.",6290000,29.4,Carrot Creative,Independent
656,HMH,"Portland, Ore.",6223000,7.0,HMH,Independent
657,Preston Kelly,Minneapolis,6215000,-1.8,Preston Kelly,Independent
658,Three Deep,"St. Paul, Minn.",6206000,8.1,Three Deep,Independent
659,Fraser Communications,Los Angeles,6190000,1.6,Fraser Communications,Independent
660,Lambesis*,"La Jolla, Calif.",6183000,3.3,Lambesis,Independent
661,InVnt,New York,6160000,0.0,InVnt,Independent
662,352 Media Group,"Newberry, Fla.",6154000,18.3,352 Media Group,Independent
663,KraftWorks NYC,New York,6150000,-8.4,KraftWorks NYC,Independent
664,Magner Sanborn,"Spokane, Wash.",6130000,43.1,Magner Sanborn,Independent
665,Dae Advertising,San Francisco,6127000,25.3,Dae Advertising,Independent
666,RP3 Agency,"Bethesda, Md.",6100000,17.2,RP3 Agency,Independent
667,LeapFrog Interactive,"Louisville, Ky.",6056000,0.3,LeapFrog Interactive,Independent
668,GodwinGroup,"Jackson, Miss.",6021000,-6.2,GodwinGroup,Independent
669,Barker/DZP,New York,6006000,16.9,Barker/DZP,Independent
670,Camp & King,San Francisco,6000000,100.0,Camp & King,Independent
671,Keiler,"Farmington, Conn.",6000000,9.1,Keiler,Independent
672,PAN Communications,Boston,6000000,-1.6,PAN Communications,Independent
673,Baker Street Advertising*,San Francisco,5968000,10.0,Baker Street Advertising,Independent
674,VRTC,Houston,5921000,105.8,VRTC,Independent
675,WFofR Media,"Richmond, Va.",5900000,11.7,WFofR Media,Independent
676,Extractable,San Francisco,5851000,27.0,Extractable,Independent
677,Fuse Marketing,"Burlington, Vt.",5820000,-0.6,Fuse Marketing,Independent
678,Hybrid Design*,San Francisco,5814000,16.3,Hybrid Design,Independent
679,M/C/C,Dallas,5760000,8.1,M/C/C,Independent
680,Barrie D'Rozario Murphy*,Minneapolis,5717000,-18.3,Barrie D'Rozario Murphy,Independent
681,Marca Hispanic [Marc USA],"Coconut Grove, Fla.",5672000,20.0,Marca Hispanic ,Marc USA
682,Spectrum,Washington,5653000,-1.3,Spectrum,Independent
683,Oden Marketing & Design,"Memphis, Tenn.",5637000,14.8,Oden Marketing & Design,Independent
684,White & Partners,"Herndon, Va.",5625000,2.1,White & Partners,Independent
685,Bandy Carroll Hellige,"Louisville, Ky.",5623000,7.4,Bandy Carroll Hellige,Independent
686,RBB Public Relations,Miami,5603000,3.8,RBB Public Relations,Independent
687,Moses Anshell,Phoenix,5600000,12.0,Moses Anshell,Independent
688,ESW StoryLab,Chicago,5587000,11.1,ESW StoryLab,Independent
689,Brandkarma,"Somerset, N.J.",5577000,28.5,Brandkarma,Independent
690,Woodruff Sweitzer,"Kansas City, Mo.",5546000,11.5,Woodruff Sweitzer,Independent
691,PriceWeber Marketing Communications,"Louisville, Ky.",5524000,1.4,PriceWeber Marketing Communications,Independent
692,Mile 9 Agency,"Calabasas, Calif.",5500000,10.0,Mile 9 Agency,Independent
693,Mirrorball,New York,5500000,10.0,Mirrorball,Independent
694,Pavone,"Harrisburg, Pa.",5500000,14.6,Pavone,Independent
695,Cashman & Katz Integrated Communications,"Glastonbury, Conn.",5485000,8.3,Cashman & Katz Integrated Communications,Independent
696,Winner & Associates* [Publicis],Los Angeles,5428000,,Winner & Associates ,Publicis
697,Ansible* [Interpublic],New York,5400000,8.0,Ansible ,Interpublic
698,LiveAreaLabs,Seattle,5393000,74.0,LiveAreaLabs,Independent
699,Sensis Agency,Los Angeles,5378000,1.7,Sensis Agency,Independent
700,Red Door Interactive,San Diego,5378000,-7.9,Red Door Interactive,Independent
701,Arke Systems,Atlanta,5300000,65.6,Arke Systems,Independent
702,Magnani Continuum Marketing,Chicago,5300000,0.0,Magnani Continuum Marketing,Independent
703,Being* [Omnicom],New York,5274000,0.0,Being ,Omnicom
704,Shine United,"Madison, Wis.",5250000,1.9,Shine United,Independent
705,Gertrude,Chicago,5225000,30.6,Gertrude,Independent
706,206 Inc.,Seattle,5207000,69.8,206 Inc.,Independent
707,AlPunto Advertising*,"Tustin, Calif.",5192000,3.8,AlPunto Advertising,Independent
708,Renavatio Healthcare Communications,"Newtown, Pa.",5160000,4.5,Renavatio Healthcare Communications,Independent
709,Fixation Marketing*,"Bethesda, Md.",5136000,10.4,Fixation Marketing,Independent
710,Seiter & Miller,New York,5100000,4.1,Seiter & Miller,Independent
711,Chernoff Newman,"Columbia, S.C.",5066000,-18.6,Chernoff Newman,Independent
712,AdFarm,"Kansas City, Mo.",5036000,5.5,AdFarm,Independent
713,Hispanic Group,Miami,5031000,9.2,Hispanic Group,Independent
714,SKM Group,"Depew, N.Y.",5005000,9.7,SKM Group,Independent
715,Alexander Marketing,"Grand Rapids, Mich.",5000000,0.0,Alexander Marketing,Independent
716,Brooklyn Brothers,New York,5000000,25.0,Brooklyn Brothers,Independent
717,Latin3,"Fort Lauderdale, Fla.",5000000,0.0,Latin3,Independent
718,Tocquigny,"Austin, Texas",5000000,-2.0,Tocquigny,Independent
719,Roth Partners,New York,4989000,93.0,Roth Partners,Independent
720,LatinSphere Advertising*,"Long Beach, Calif.",4955000,5.0,LatinSphere Advertising,Independent
721,1stMovement,"Pasadena, Calif.",4950000,-4.8,1stMovement,Independent
722,Two by Four,Chicago,4926000,19.0,Two by Four,Independent
723,Linhart Public Relations,Denver,4899000,6.5,Linhart Public Relations,Independent
724,SocialChorus*,San Francisco,4875000,,SocialChorus,Independent
725,TDA Boulder,"Boulder, Colo.",4835000,1.3,TDA Boulder,Independent
726,Glenn Group,"Reno, Nev.",4800000,9.1,Glenn Group,Independent
727,Richter7,Salt Lake City,4787000,0.5,Richter7,Independent
728,SMM Advertising,"Smithtown, N.Y.",4762000,2.5,SMM Advertising,Independent
729,Copacino & Fujikado,Seattle,4760000,19.9,Copacino & Fujikado,Independent
730,ADK America [Asatsu-DK],New York,4746000,-8.1,ADK America ,Asatsu-DK
731,GreenRubino*,Seattle,4739000,-1.4,GreenRubino,Independent
732,Chemistry Communications,Pittsburgh,4738000,67.6,Chemistry Communications,Independent
733,Arenas Entertainment*,Los Angeles,4718000,9.2,Arenas Entertainment,Independent
734,Dojo [Grupo ABC],San Francisco,4700000,-2.7,Dojo ,Grupo ABC
735,Littlefield Brand Development,"Tulsa, Okla.",4689000,37.7,Littlefield Brand Development,Independent
736,Brokaw,Cleveland,4637000,86.2,Brokaw,Independent
737,CooperKatz & Co.,New York,4622000,13.8,CooperKatz & Co.,Independent
738,Steak* [Dentsu],London,4601000,111.7,Steak ,Dentsu
739,BrandForce,San Francisco,4600000,155.6,BrandForce,Independent
740,Kelliher Samets Volk,"Burlington, Vt.",4600000,15.0,Kelliher Samets Volk,Independent
741,Associated Integrated Marketing,"Wichita, Kan.",4527000,-12.4,Associated Integrated Marketing,Independent
742,Canyon Communications,"Mesa, Ariz.",4500000,3.4,Canyon Communications,Independent
743,Spring Creek Group* [Interpublic],Seattle,4500000,8.4,Spring Creek Group ,Interpublic
744,Miller Brooks,"Zionsville, Ind.",4492000,-14.2,Miller Brooks,Independent
745,Love Communications*,Salt Lake City,4490000,0.0,Love Communications,Independent
746,GRP Media,Chicago,4450000,11.3,GRP Media,Independent
747,McK Healthcare,Boston,4440000,20.0,McK Healthcare,Independent
748,Firehouse Agency,Dallas,4417000,26.2,Firehouse Agency,Independent
749,CBD Marketing,Chicago,4400000,37.5,CBD Marketing,Independent
750,S2 Financial Marketing,Chicago,4400000,-8.3,S2 Financial Marketing,Independent
751,Garrand,"Portland, Maine",4392000,-4.4,Garrand,Independent
752,GCG Marketing*,"Fort Worth, Texas",4360000,98.2,GCG Marketing,Independent
753,DBA Worldwide*,"Rochester, Mich.",4359000,,DBA Worldwide,Independent
754,CreativeOnDemand*,"Coconut Grove, Fla.",4271000,4.0,CreativeOnDemand,Independent
755,Masterminds,"Egg Harbor Township, N.J.",4257000,-0.9,Masterminds,Independent
756,Jess3*,Los Angeles,4255000,,Jess3,Independent
757,Aaaza,Los Angeles,4250000,-30.9,Aaaza,Independent
758,Launch Agency,"Carrollton, Texas",4250000,10.4,Launch Agency,Independent
759,Nexus Direct*,"Virginia Beach, Va.",4225000,5.6,Nexus Direct,Independent
760,Wexley School for Girls,Seattle,4182000,10.0,Wexley School for Girls,Independent
761,Mass Hispanic Marketing,"Doral, Fla.",4152000,-5.1,Mass Hispanic Marketing,Independent
762,Curiosity,Cincinnati,4101000,15.8,Curiosity,Independent
763,Bulldog Drummond*,San Diego,4100000,0.0,Bulldog Drummond,Independent
764,Spike DDB* [Omnicom],"Brooklyn, N.Y.",4100000,9.3,Spike DDB ,Omnicom
765,iStrategyLabs,Washington,4068000,35.1,iStrategyLabs,Independent
766,Traffik,"Irvine, Calif.",4028000,11.6,Traffik,Independent
767,GdB,Minneapolis,4000000,-7.0,GdB,Independent
768,Integrity Corporation,St. Louis,4000000,33.3,Integrity Corporation,Independent
769,Portent,Seattle,4000000,25.0,Portent,Independent
770,Saeshe*,Los Angeles,4000000,0.0,Saeshe,Independent
771,Weintraub Advertising,St. Louis,4000000,-11.1,Weintraub Advertising,Independent
772,Jellyfish,Baltimore,3994000,202.2,Jellyfish,Independent
773,Innis Maggiore,"Canton, Ohio",3988000,33.9,Innis Maggiore,Independent
774,KD&E,New York,3961000,-15.4,KD&E,Independent
775,Cultivator Advertising & Design*,Denver,3878000,6.2,Cultivator Advertising & Design,Independent
776,TargetCom* [MDC Partners],Chicago,3877000,0.9,TargetCom ,MDC Partners
777,Rabinovici & Associates,"North Miami Beach, Fla.",3872000,-5.5,Rabinovici & Associates,Independent
778,Stephan & Brady,"Madison, Wis.",3835000,6.0,Stephan & Brady,Independent
779,Glass Agency,"Sacramento, Calif.",3800000,13.8,Glass Agency,Independent
780,Trigger,Los Angeles,3800000,-13.6,Trigger,Independent
781,Tiziani & Whitmyre,"Sharon, Mass.",3775000,-5.4,Tiziani & Whitmyre,Independent
782,Barber Martin Advertising*,"Richmond, Va.",3770000,4.0,Barber Martin Advertising,Independent
783,R/P Marketing Public Relations,"Holland, Ohio",3769000,-20.3,R/P Marketing Public Relations,Independent
784,LatinMedios.com,"Aventura, Fla.",3723000,12.0,LatinMedios.com,Independent
785,Baldwin&*,"Raleigh, N.C.",3713000,51.9,Baldwin&,Independent
786,Grok,New York,3700000,105.6,Grok,Independent
787,White Horse Productions*,"Portland, Ore.",3700000,2.8,White Horse Productions,Independent
788,KZSW Advertising,"Setauket, N.Y.",3675000,33.6,KZSW Advertising,Independent
789,Terralever,"Tempe, Ariz.",3609000,-24.2,Terralever,Independent
790,Brogan Tennyson Group,"Dayton, N.J.",3600000,9.1,Brogan Tennyson Group,Independent
791,Bruce Clay,"Moorpark, Calif.",3600000,4.0,Bruce Clay,Independent
792,Sullivan Perkins*,Dallas,3600000,0.0,Sullivan Perkins,Independent
793,Dynamit,"Columbus, Ohio",3580000,49.2,Dynamit,Independent
794,ME&V,"Cedar Falls, Iowa",3542000,-6.0,ME&V,Independent
795,Social Media Group*,Toronto,3527000,-16.0,Social Media Group,Independent
796,Asher Media,"Addison, Texas",3500000,20.7,Asher Media,Independent
797,Escape Pod,Chicago,3500000,12.9,Escape Pod,Independent
798,Joule* [WPP],London,3500000,16.7,Joule ,WPP
799,Plan C Agency,Los Angeles,3500000,29.6,Plan C Agency,Independent
800,Small Army,Boston,3500000,9.4,Small Army,Independent
801,"Tom, Dick & Harry Creative Co.",Chicago,3500000,3.7,"Tom, Dick & Harry Creative Co.",Independent
802,Walrus,New York,3500000,40.0,Walrus,Independent
803,Mutt Industries,"Portland, Ore.",3483000,8.5,Mutt Industries,Independent
804,"Stiegler, Wells, Brunswick & Roth*","Bethlehem, Pa.",3480000,0.0,"Stiegler, Wells, Brunswick & Roth",Independent
805,Matlock Advertising & Public Relations,Atlanta,3451000,3.7,Matlock Advertising & Public Relations,Independent
806,Mindpower,Atlanta,3431000,3.3,Mindpower,Independent
807,Design Group,"Little Rock, Ark.",3335000,-5.8,Design Group,Independent
808,MDB Communications,Washington,3275000,3.5,MDB Communications,Independent
809,Boelter & Lincoln*,Milwaukee,3250000,4.0,Boelter & Lincoln,Independent
810,BooneOakley*,"Charlotte, N.C.",3218000,9.7,BooneOakley,Independent
811,AY Digital,New York,3200000,0.6,AY Digital,Independent
812,Dotbox* [MDC Partners],New York,3200000,0.0,Dotbox ,MDC Partners
813,Munn Rabot,New York,3187000,8.2,Munn Rabot,Independent
814,Nail Communications,"Providence, R.I.",3150000,-10.0,Nail Communications,Independent
815,Heinzeroth Marketing Group,"Rockford, Ill.",3100000,3.3,Heinzeroth Marketing Group,Independent
816,Walker Sands Communications,Chicago,3100000,29.2,Walker Sands Communications,Independent
817,MarketingLab*,Minneapolis,3051000,25.7,MarketingLab,Independent
818,Davis Harrison Dion,Chicago,3025000,7.2,Davis Harrison Dion,Independent
819,Schermer,Minneapolis,3010000,8.1,Schermer,Independent
820,Shopper Sciences* [Interpublic],Chicago,3000000,7.1,Shopper Sciences ,Interpublic
821,Turkel Brands,Miami,3000000,0.0,Turkel Brands,Independent
822,McKee Wallwork & Co.,"Albuquerque, N.M.",2997000,-0.5,McKee Wallwork & Co.,Independent
823,Greatest Common Factory*,"Austin, Texas",2994000,140.2,Greatest Common Factory,Independent
824,PanCom International*,Los Angeles,2991000,-6.5,PanCom International,Independent
825,M45 Marketing*,"Freeport, Ill.",2970000,3.8,M45 Marketing,Independent
826,Walz Tetrick Advertising*,"Mission, Kan.",2961000,8.5,Walz Tetrick Advertising,Independent
827,Neighbor,"Venice, Calif.",2955000,47.8,Neighbor,Independent
828,Nemer Fieger,Minneapolis,2934000,10.6,Nemer Fieger,Independent
829,Crossbow Group,"Westport, Conn.",2925000,30.0,Crossbow Group,Independent
830,Pilgrim*,Denver,2888000,31.2,Pilgrim,Independent
831,Goodman Marketing Partners,"San Rafael, Calif.",2868000,50.5,Goodman Marketing Partners,Independent
832,Remerinc*,Seattle,2833000,0.0,Remerinc,Independent
833,Schaefer Advertising*,"Fort Worth, Texas",2813000,13.9,Schaefer Advertising,Independent
834,Reality Rx Communication,"Somerset, N.J.",2800000,27.3,Reality Rx Communication,Independent
835,Richards/Carlberg [Richards Group],Houston,2800000,21.7,Richards/Carlberg ,Richards Group
836,Thunder Tech*,Cleveland,2767000,18.3,Thunder Tech,Independent
837,Travers Collins,"Buffalo, N.Y.",2756000,-24.7,Travers Collins,Independent
838,Anderson Communications,Atlanta,2750000,10.0,Anderson Communications,Independent
839,Ventura Associates,New York,2748000,-1.8,Ventura Associates,Independent
840,U.S. Media Consulting*,Miami,2730000,12.0,U.S. Media Consulting,Independent
841,VSBrooks Advertising*,"Coral Gables, Fla.",2671000,16.1,VSBrooks Advertising,Independent
842,Mason*,"Bethany, Conn.",2652000,17.0,Mason,Independent
843,Stoltz Marketing Group,"Boise, Idaho",2621000,54.2,Stoltz Marketing Group,Independent
844,Bradshaw Advertising,"Portland, Ore.",2569000,-22.8,Bradshaw Advertising,Independent
845,Mortenson Safar Kim*,Milwaukee,2556000,5.4,Mortenson Safar Kim,Independent
846,Brandner Communications,"Federal Way, Wash.",2553000,-10.2,Brandner Communications,Independent
847,Backe Digital Brand Marketing,"Radnor, Pa.",2512000,-27.6,Backe Digital Brand Marketing,Independent
848,Allied Media Corp.*,"McLean, Va.",2500000,0.0,Allied Media Corp.,Independent
849,Goda Advertising,"Inverness, Ill.",2500000,38.9,Goda Advertising,Independent
850,iQuanti,"Hoboken, N.J.",2500000,92.3,iQuanti,Independent
851,Jones Advertising,Seattle,2500000,0.0,Jones Advertising,Independent
852,CTI Media*,Atlanta,2499000,5.3,CTI Media,Independent
853,Socialarc,"Emeryville, Calif.",2400000,26.3,Socialarc,Independent
854,HeathWallace* [WPP],London,2371000,0.0,HeathWallace ,WPP
855,Meers Advertising,"Kansas City, Mo.",2349000,45.1,Meers Advertising,Independent
856,Red7e,"Louisville, Ky.",2311000,21.1,Red7e,Independent
857,Hoffman Agency,"San Jose, Calif.",2303000,-22.3,Hoffman Agency,Independent
858,Truth Agency,"Santa Ana, Calif.",2291000,12.6,Truth Agency,Independent
859,LaGrant Communications,Los Angeles,2256000,-23.5,LaGrant Communications,Independent
860,Squeaky Wheel Media,New York,2236000,-23.4,Squeaky Wheel Media,Independent
861,Morrow Media*,"Forest Hills, N.Y.",2220000,,Morrow Media,Independent
862,Singer Associates*,San Francisco,2220000,2.8,Singer Associates,Independent
863,Borenstein Group,"Fairfax, Va.",2200000,10.0,Borenstein Group,Independent
864,Princeton Partners,"Princeton, N.J.",2127000,6.5,Princeton Partners,Independent
865,Trumpet,New Orleans,2125000,45.4,Trumpet,Independent
866,Demi & Cooper,"Elgin, Ill.",2100000,40.0,Demi & Cooper,Independent
867,Submit Express,"Burbank, Calif.",2100000,-4.5,Submit Express,Independent
868,Steel Branding,"Austin, Texas",2055000,68.7,Steel Branding,Independent
869,ASB Communications,New York,2016000,-12.3,ASB Communications,Independent
870,Renegade,New York,2000000,17.6,Renegade,Independent
871,Creative Department,Cincinnati,1950000,-15.2,Creative Department,Independent
872,Leopold Ketel & Partners*,"Portland, Ore.",1950000,-18.8,Leopold Ketel & Partners,Independent
873,K. Fernandez & Associates,San Antonio,1917000,-33.7,K. Fernandez & Associates,Independent
874,Glyphix*,"West Hills, Calif.",1857000,-7.2,Glyphix,Independent
875,Object DC,"Vienna, Va.",1852000,74.0,Object DC,Independent
876,N&A Advertising*,Atlanta,1850000,48.0,N&A Advertising,Independent
877,Tipton & Maglione,"Great Neck, N.Y.",1850000,5.7,Tipton & Maglione,Independent
878,Coates Kokes,"Portland, Ore.",1836000,-11.7,Coates Kokes,Independent
879,Freebairn & Co.,Atlanta,1825000,5.8,Freebairn & Co.,Independent
880,Foster Marketing,"Lafayette, La.",1749000,33.0,Foster Marketing,Independent
881,"Latorra, Paul & McCann Advertising","Syracuse, N.Y.",1747000,2.7,"Latorra, Paul & McCann Advertising",Independent
882,T.D. Wang Advertising Group,Seattle,1700000,53.5,T.D. Wang Advertising Group,Independent
883,Hydrogen Advertising,Seattle,1690000,30.2,Hydrogen Advertising,Independent
884,Ohlmann Group*,"Dayton, Ohio",1658000,-2.5,Ohlmann Group,Independent
885,Media Powers*,"Roswell, Ga.",1650000,68.7,Media Powers,Independent
886,Martz Agency,"Scottsdale, Ariz.",1609000,31.3,Martz Agency,Independent
887,PriMedia,"Warwick, R.I.",1601000,-31.8,PriMedia,Independent
888,Siddall,"Richmond, Va.",1583000,-30.9,Siddall,Independent
889,Premier Sports Management*,"Overland Park, Kan.",1568000,-3.8,Premier Sports Management,Independent
890,Time Advertising*,"Millbrae, Calif.",1550000,0.0,Time Advertising,Independent
891,OneWorld Communications,San Francisco,1543000,8.1,OneWorld Communications,Independent
892,TotalCom,"Tuscaloosa, Ala.",1531000,10.9,TotalCom,Independent
893,Ideal Promotions*,Chicago,1500000,0.0,Ideal Promotions,Independent
894,Modern Marketing Partners,"Naperville, Ill.",1482000,,Modern Marketing Partners,Independent
895,Hanapin Marketing,"Bloomington, Ind.",1479000,4.5,Hanapin Marketing,Independent
896,Sockeye,"Portland, Ore.",1467000,9.4,Sockeye,Independent
897,Brand Arc*,Los Angeles,1440000,14.3,Brand Arc,Independent
898,Huntsinger & Jeffer,"Richmond, Va.",1397000,6.4,Huntsinger & Jeffer,Independent
899,Oink Ink*,New York,1300000,0.0,Oink Ink,Independent
900,Bull-White House*,New York,1295000,,Bull-White House,Independent
901,Touchdown Media,"Metuchen, N.J.",1261000,0.9,Touchdown Media,Independent
902,FPO Marketing,San Antonio,1225000,21.6,FPO Marketing,Independent
903,Beyond Total Branding,Miami,1200000,26.3,Beyond Total Branding,Independent
904,Capital Position,"Weehawken, N.J.",1200000,84.6,Capital Position,Independent
905,Nye & Associates,"Wichita, Kan.",1200000,20.0,Nye & Associates,Independent
906,ScreenPlay InterActive*,"Clark, N.J.",1200000,0.0,ScreenPlay InterActive,Independent
907,Fusion B2B,"Naperville, Ill.",1142000,-42.5,Fusion B2B,Independent
908,Villing & Co.,"South Bend, Ind.",1124000,13.0,Villing & Co.,Independent
909,J-U Carter*,"San Clemente, Calif.",1100000,0.0,J-U Carter,Independent
910,Sid Lee,Montreal,1035000,-7.3,Sid Lee,Independent
911,Vizion Interactive,"Irving, Texas",973000,-29.2,Vizion Interactive,Independent
912,ENA Healthcare Communications,"Fair Haven, N.J.",950000,58.3,ENA Healthcare Communications,Independent
913,I Imagine Studio*,"Evanston, Ill.",930000,20.0,I Imagine Studio,Independent
914,White Good,"Lancaster, Pa.",909000,-6.5,White Good,Independent
915,Spitfire Interactive*,"Westport, Conn.",861000,11.1,Spitfire Interactive,Independent
916,Mandala,"Bend, Ore.",823000,-36.3,Mandala,Independent
917,LP&G,"Tucson, Ariz.",737000,-9.8,LP&G,Independent
918,Kinzie & Green,"Wausau, Wis.",715000,-13.7,Kinzie & Green,Independent
919,We Are Social,New York,713000,,We Are Social,Independent
920,WalkerTek Interactive Marketing,"Fairfield, N.J.",648000,6.3,WalkerTek Interactive Marketing,Independent
921,TSA Communications,"Warsaw, Ind.",562000,7.7,TSA Communications,Independent
922,Mighty Fudge Studios*,"Boulder, Colo.",400000,0.0,Mighty Fudge Studios,Independent
923,Fish,Chicago,350000,55.6,Fish,Independent
924,Hudson Media Services,New York,325000,0.0,Hudson Media Services,Independent
925,Graphicmachine,"Kansas City, Mo.",259000,16.1,Graphicmachine,Independent
